map,step,candidate_state,n_boundary,n_basis,score_mode,operator_score,violation_before,violation_after,violation_reduction,groups_improved,max_after_violation,max_after_group_risk,approx_rate_delta,group_risks_before,group_risks_after,group_violations_after,rank,beam_id,path,budget_frac
four_rooms_9,0,20,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",10,0,[],0.25
four_rooms_9,0,21,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",11,0,[],0.25
four_rooms_9,0,25,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",12,0,[],0.25
four_rooms_9,0,26,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",13,0,[],0.25
four_rooms_9,0,28,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",14,0,[],0.25
four_rooms_9,0,29,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",15,0,[],0.25
four_rooms_9,0,32,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",16,0,[],0.25
four_rooms_9,0,35,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",17,0,[],0.25
four_rooms_9,0,37,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",18,0,[],0.25
four_rooms_9,0,38,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",19,0,[],0.25
four_rooms_9,0,39,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",20,0,[],0.25
four_rooms_9,0,42,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",21,0,[],0.25
four_rooms_9,0,53,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",22,0,[],0.25
four_rooms_9,0,58,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",23,0,[],0.25
four_rooms_9,0,60,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",24,0,[],0.25
four_rooms_9,0,63,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",25,0,[],0.25
four_rooms_9,0,64,2,28,reduction,-0.0008807354922057604,174.8841889328305,174.8841889328305,0.0,0,58.29472964427684,77.72630619236912,8.807354922057604,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",26,0,[],0.25
four_rooms_9,1,1,3,28,reduction,66.00926346678905,530.5823969922538,464.5720527899726,66.01034420228126,1,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 167.16857437482605, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 147.73699782673378, ""value"": 213.7473420290151}",1,0,[40],0.25
four_rooms_9,1,39,3,28,reduction,65.91144426583294,530.5823969922538,464.6698719909287,65.91252500132515,1,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 167.26639357578216}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 147.8348170276899}",2,0,[40],0.25
four_rooms_9,1,2,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",3,0,[40],0.25
four_rooms_9,1,3,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",4,0,[40],0.25
four_rooms_9,1,4,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",5,0,[40],0.25
four_rooms_9,1,7,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",6,0,[40],0.25
four_rooms_9,1,9,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",7,0,[40],0.25
four_rooms_9,1,14,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",8,0,[40],0.25
four_rooms_9,1,19,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",9,0,[40],0.25
four_rooms_9,1,20,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",10,0,[40],0.25
four_rooms_9,1,21,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",11,0,[40],0.25
four_rooms_9,1,25,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",12,0,[40],0.25
four_rooms_9,1,26,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",13,0,[40],0.25
four_rooms_9,1,28,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",14,0,[40],0.25
four_rooms_9,1,29,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",15,0,[40],0.25
four_rooms_9,1,32,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",16,0,[40],0.25
four_rooms_9,1,35,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",17,0,[40],0.25
four_rooms_9,1,37,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",18,0,[40],0.25
four_rooms_9,1,38,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",19,0,[40],0.25
four_rooms_9,1,42,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",20,0,[40],0.25
four_rooms_9,1,53,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",21,0,[40],0.25
four_rooms_9,1,58,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",22,0,[40],0.25
four_rooms_9,1,60,3,28,reduction,-0.0010807354922057605,530.5823969922538,530.5823969922538,0.0,0,213.7473420290151,233.17891857710737,10.807354922057604,"{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 122.51928948231597, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 103.08771293422369, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",23,0,[40],0.25
