map,slip,budget_frac,subset_size,candidate_subset,n_boundary,boundary,objective_tuple,total_violation,max_violation,all_groups_feasible,test_bits_mean,test_bits_cvar,group_risks,group_violations,map_family,map_size,n_states,n_basis,n_start_boundary,candidate_pool,is_oracle_best
open_room_5,0.05,0.25,2,"[12, 20]",4,"[0, 12, 20, 24]","[83.16133700653288, 55.881329283868794, 4, 45.61051037947197]",83.16133700653288,55.881329283868794,False,37.251223665449594,45.61051037947197,"{""stochastic"": 45.61051037947197, ""topology"": 75.31290583196107, ""value"": 20.532650439376685}","{""stochastic"": 26.178933831379688, ""topology"": 55.881329283868794, ""value"": 1.101073891284404}",open_room,5,25,5,2,"[4, 12, 20]",True
random_maze_5_seed9,0.05,0.25,0,[],2,"[0, 6]","[116.60861060583356, 58.29472964427684, 2, 77.72630619236912]",116.60861060583356,58.29472964427684,False,51.826049158148244,77.72630619236912,"{""stochastic"": 0.02553508970649646, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.019151317279872345, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.05,0.25,1,[2],3,"[0, 2, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,3.8983019193197896,11.694905757959368,"{""stochastic"": 0.0, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",True
random_maze_5_seed9,0.05,0.25,1,[4],3,"[0, 4, 6]","[77.71992241994249, 77.71992241994249, 3, 77.72630619236912]",77.71992241994249,77.71992241994249,False,25.908768730789706,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 77.71992241994249, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.05,0.25,2,"[2, 4]",4,"[0, 2, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,3.8983019193197896,11.694905757959368,"{""stochastic"": 0.0, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed21,0.05,0.25,0,[],2,"[0, 6]","[174.8841889328305, 58.29472964427684, 2, 77.72630619236912]",174.8841889328305,58.29472964427684,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed21,0.05,0.25,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed21,0.05,0.25,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed21,0.05,0.25,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
open_room_5,0.05,0.5,0,[],2,"[0, 24]","[116.58945928855368, 38.86315309618456, 2, 77.72630619236912]",116.58945928855368,38.86315309618456,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 38.86315309618456, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.05,0.5,1,[4],3,"[0, 4, 24]","[364.9848576308336, 194.3157654809228, 3, 124.31067459496501]",364.9848576308336,194.3157654809228,False,124.1565893376045,124.31067459496501,"{""stochastic"": 124.08472374731487, ""topology"": 233.17891857710737, ""value"": 124.31067459496501}","{""stochastic"": 85.2215706511303, ""topology"": 194.3157654809228, ""value"": 85.44752149878045}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.05,0.5,1,[12],3,"[0, 12, 24]","[332.3267016825771, 194.3157654809228, 3, 107.91310446747079]",332.3267016825771,194.3157654809228,False,107.8833031112706,107.91310446747079,"{""stochastic"": 107.91310446747079, ""topology"": 233.17891857710737, ""value"": 107.82413792655261}","{""stochastic"": 69.04995137128623, ""topology"": 194.3157654809228, ""value"": 68.96098483036805}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.05,0.5,1,[20],3,"[0, 20, 24]","[451.145278574906, 194.3157654809228, 3, 233.17891857710737]",451.145278574906,194.3157654809228,False,189.24491262115325,233.17891857710737,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 101.37690070924495}","{""stochastic"": 194.3157654809228, ""topology"": 194.3157654809228, ""value"": 62.51374761306039}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.05,0.5,2,"[4, 12]",4,"[0, 4, 12, 24]","[292020.99486139783, 256046.90302621358, 4, 19692.148717210104]",292020.99486139783,256046.90302621358,False,12099.860661429579,19692.148717210104,"{""stochastic"": 16359.669424166486, ""topology"": 256085.76617930975, ""value"": 19692.148717210104}","{""stochastic"": 16320.806271070302, ""topology"": 256046.90302621358, ""value"": 19653.28556411392}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.05,0.5,2,"[4, 20]",4,"[0, 4, 20, 24]","[855.1182944652072, 427.4946840580301, 4, 325.8952331409147]",855.1182944652072,427.4946840580301,False,277.07496669804124,325.8952331409147,"{""stochastic"": 325.8952331409147, ""topology"": 466.3578371542146, ""value"": 179.45468345863156}","{""stochastic"": 287.03208004473015, ""topology"": 427.4946840580301, ""value"": 140.591530362447}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.05,0.5,2,"[12, 20]",4,"[0, 12, 20, 24]","[43.19711001906392, 36.449752735776514, 4, 45.61051037947197]",43.19711001906392,36.449752735776514,False,37.251223665449594,45.61051037947197,"{""stochastic"": 45.61051037947197, ""topology"": 75.31290583196107, ""value"": 20.532650439376685}","{""stochastic"": 6.747357283287407, ""topology"": 36.449752735776514, ""value"": 0.0}",open_room,5,25,5,2,"[4, 12, 20]",True
random_maze_5_seed9,0.05,0.5,0,[],2,"[0, 6]","[77.73907373722237, 38.86315309618456, 2, 77.72630619236912]",77.73907373722237,38.86315309618456,False,51.826049158148244,77.72630619236912,"{""stochastic"": 0.02553508970649646, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.01276754485324823, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.05,0.5,1,[2],3,"[0, 2, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,3.8983019193197896,11.694905757959368,"{""stochastic"": 0.0, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",True
random_maze_5_seed9,0.05,0.5,1,[4],3,"[0, 4, 6]","[77.71353864751588, 77.71353864751588, 3, 77.72630619236912]",77.71353864751588,77.71353864751588,False,25.908768730789706,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 77.71353864751588, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.05,0.5,2,"[2, 4]",4,"[0, 2, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,3.8983019193197896,11.694905757959368,"{""stochastic"": 0.0, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed21,0.05,0.5,0,[],2,"[0, 6]","[116.58945928855368, 38.86315309618456, 2, 77.72630619236912]",116.58945928855368,38.86315309618456,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 38.86315309618456, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed21,0.05,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed21,0.05,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed21,0.05,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
open_room_5,0.1,0.1,0,[],2,"[0, 24]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.1,1,[4],3,"[0, 4, 24]","[440.73270356049045, 225.40628795787046, 3, 115.64834226363935]",440.73270356049045,225.40628795787046,False,115.35295887082559,115.64834226363935,"{""stochastic"": 115.2233345774545, ""topology"": 233.17891857710737, ""value"": 115.64834226363935}","{""stochastic"": 107.45070395821759, ""topology"": 225.40628795787046, ""value"": 107.87571164440244}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.1,1,[12],3,"[0, 12, 24]","[413.3537055122457, 225.40628795787046, 3, 101.83602373850383]",413.3537055122457,225.40628795787046,False,101.77559082442906,101.83602373850383,"{""stochastic"": 101.83602373850383, ""topology"": 233.17891857710737, ""value"": 101.65665505434522}","{""stochastic"": 94.06339311926692, ""topology"": 225.40628795787046, ""value"": 93.88402443510832}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.1,1,[20],3,"[0, 20, 24]","[540.4380955013462, 225.40628795787046, 3, 233.17891857710737]",540.4380955013462,225.40628795787046,False,187.91866245301898,233.17891857710737,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 97.39815020484221}","{""stochastic"": 225.40628795787046, ""topology"": 225.40628795787046, ""value"": 89.6255195856053}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.1,2,"[4, 12]",4,"[0, 4, 12, 24]","[69.95367557313222, 69.95367557313222, 4, 5.060619470883732]",69.95367557313222,69.95367557313222,False,3.049314056660022,5.060619470883732,"{""stochastic"": 3.984218499528114, ""topology"": 77.72630619236912, ""value"": 5.060619470883732}","{""stochastic"": 0.0, ""topology"": 69.95367557313222, ""value"": 0.0}",open_room,5,25,5,2,"[4, 12, 20]",True
open_room_5,0.1,0.1,2,"[4, 20]",4,"[0, 4, 20, 24]","[918.6685291517907, 458.5852065349777, 4, 308.17029046689913]",918.6685291517907,458.5852065349777,False,261.2429030168042,308.17029046689913,"{""stochastic"": 308.17029046689913, ""topology"": 466.3578371542146, ""value"": 167.45829338838772}","{""stochastic"": 300.3976598476622, ""topology"": 458.5852065349777, ""value"": 159.6856627691508}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.1,2,"[12, 20]",4,"[0, 12, 20, 24]","[149.7790082943885, 69.95367557313222, 4, 77.72630619236912]",149.7790082943885,69.95367557313222,False,57.69896671736641,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 17.64428776736098}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 9.871657148124065}",open_room,5,25,5,2,"[4, 12, 20]",False
random_maze_5_seed9,0.1,0.1,0,[],2,"[0, 6]","[139.9563540613924, 69.95367557313222, 2, 77.72630619236912]",139.9563540613924,69.95367557313222,False,51.83568668940459,77.72630619236912,"{""stochastic"": 0.054447683475533935, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.049002915127980544, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.1,0.1,1,[2],3,"[0, 2, 6]","[3.6092768325584057, 1.8046384162792029, 3, 9.577269035516116]",3.6092768325584057,1.8046384162792029,False,3.1924230118387054,9.577269035516116,"{""stochastic"": 0.0, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 0.0, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[2, 4]",True
random_maze_5_seed9,0.1,0.1,1,[4],3,"[0, 4, 6]","[77.72086142402156, 77.72086142402156, 3, 77.72630619236912]",77.72086142402156,77.72086142402156,False,25.908768730789706,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 77.72086142402156, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.1,0.1,2,"[2, 4]",4,"[0, 2, 4, 6]","[3.6092768325584057, 1.8046384162792029, 4, 9.577269035516116]",3.6092768325584057,1.8046384162792029,False,3.1924230118387054,9.577269035516116,"{""stochastic"": 0.0, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 0.0, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed21,0.1,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed21,0.1,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed21,0.1,0.1,1,[4],3,"[0, 4, 6]","[5.4139152488376086, 1.8046384162792029, 3, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed21,0.1,0.1,2,"[1, 4]",4,"[0, 1, 4, 6]","[5.4139152488376086, 1.8046384162792029, 4, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
open_room_5,0.1,0.25,0,[],2,"[0, 24]","[174.8841889328305, 58.29472964427684, 2, 77.72630619236912]",174.8841889328305,58.29472964427684,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.25,1,[4],3,"[0, 4, 24]","[405.75586577392437, 213.7473420290151, 3, 115.64834226363935]",405.75586577392437,213.7473420290151,False,115.35295887082559,115.64834226363935,"{""stochastic"": 115.2233345774545, ""topology"": 233.17891857710737, ""value"": 115.64834226363935}","{""stochastic"": 95.79175802936221, ""topology"": 213.7473420290151, ""value"": 96.21676571554707}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.25,1,[12],3,"[0, 12, 24]","[378.3768677256796, 213.7473420290151, 3, 101.83602373850383]",378.3768677256796,213.7473420290151,False,101.77559082442906,101.83602373850383,"{""stochastic"": 101.83602373850383, ""topology"": 233.17891857710737, ""value"": 101.65665505434522}","{""stochastic"": 82.40444719041155, ""topology"": 213.7473420290151, ""value"": 82.22507850625294}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.25,1,[20],3,"[0, 20, 24]","[505.4612577147801, 213.7473420290151, 3, 233.17891857710737]",505.4612577147801,213.7473420290151,False,187.91866245301898,233.17891857710737,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 97.39815020484221}","{""stochastic"": 213.7473420290151, ""topology"": 213.7473420290151, ""value"": 77.96657365674993}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.25,2,"[4, 12]",4,"[0, 4, 12, 24]","[58.29472964427684, 58.29472964427684, 4, 5.060619470883732]",58.29472964427684,58.29472964427684,False,3.049314056660022,5.060619470883732,"{""stochastic"": 3.984218499528114, ""topology"": 77.72630619236912, ""value"": 5.060619470883732}","{""stochastic"": 0.0, ""topology"": 58.29472964427684, ""value"": 0.0}",open_room,5,25,5,2,"[4, 12, 20]",True
open_room_5,0.1,0.25,2,"[4, 20]",4,"[0, 4, 20, 24]","[883.6916913652246, 446.92626060612236, 4, 308.17029046689913]",883.6916913652246,446.92626060612236,False,261.2429030168042,308.17029046689913,"{""stochastic"": 308.17029046689913, ""topology"": 466.3578371542146, ""value"": 167.45829338838772}","{""stochastic"": 288.73871391880687, ""topology"": 446.92626060612236, ""value"": 148.02671684029542}",open_room,5,25,5,2,"[4, 12, 20]",False
open_room_5,0.1,0.25,2,"[12, 20]",4,"[0, 12, 20, 24]","[116.58945928855368, 58.29472964427684, 4, 77.72630619236912]",116.58945928855368,58.29472964427684,False,57.69896671736641,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 17.64428776736098}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 0.0}",open_room,5,25,5,2,"[4, 12, 20]",False
random_maze_5_seed9,0.1,0.25,0,[],2,"[0, 6]","[116.63029505116033, 58.29472964427684, 2, 77.72630619236912]",116.63029505116033,58.29472964427684,False,51.83568668940459,77.72630619236912,"{""stochastic"": 0.054447683475533935, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.04083576260665045, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",random_maze,5,7,4,2,"[2, 4]",False
random_maze_5_seed9,0.1,0.25,1,[2],3,"[0, 2, 6]","[0.0, 0.0, 3, 9.577269035516116]",0.0,0.0,True,3.1924230118387054,9.577269035516116,"{""stochastic"": 0.0, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",True
random_maze_5_seed9,0.1,0.25,1,[4],3,"[0, 4, 6]","[77.71269427150024, 77.71269427150024, 3, 77.72630619236912]",77.71269427150024,77.71269427150024,False,25.908768730789706,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 77.71269427150024, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[2, 4]",False
