map,step,risk_kind,candidate_state,n_boundary,n_basis,n_train_probes,risk_before,risk_after,risk_delta,rate_delta,operator_score,mean_probe_delta,max_probe_delta,min_probe_delta,probe_details,rank,basis_mode,probe,n_candidates,distortion_before_bits,top_probe_state
four_rooms_9,2,single,26,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,2.920551513610694,5.841103027221388,0.0,"{""bottleneck"": {""after_bits"": 65.6791815241963, ""before_bits"": 71.52028455141769, ""delta_bits"": 5.841103027221388, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",10,fixed,,,,
four_rooms_9,2,single,28,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,5.4930925455043695,10.986185091008739,0.0,"{""bottleneck"": {""after_bits"": 60.53409946040895, ""before_bits"": 71.52028455141769, ""delta_bits"": 10.986185091008739, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",11,fixed,,,,
four_rooms_9,2,single,29,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,6.898100660482286,13.796201320964572,0.0,"{""bottleneck"": {""after_bits"": 57.72408323045312, ""before_bits"": 71.52028455141769, ""delta_bits"": 13.796201320964572, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",12,fixed,,,,
four_rooms_9,2,single,32,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",13,fixed,,,,
four_rooms_9,2,single,35,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",14,fixed,,,,
four_rooms_9,2,single,37,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",15,fixed,,,,
four_rooms_9,2,single,38,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,5.637907676312741,11.275815352625482,0.0,"{""bottleneck"": {""after_bits"": 60.2444691987922, ""before_bits"": 71.52028455141769, ""delta_bits"": 11.275815352625482, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",16,fixed,,,,
four_rooms_9,2,single,39,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,5.739418274247779,11.478836548495558,0.0,"{""bottleneck"": {""after_bits"": 60.04144800292213, ""before_bits"": 71.52028455141769, ""delta_bits"": 11.478836548495558, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",17,fixed,,,,
four_rooms_9,2,single,40,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",18,fixed,,,,
four_rooms_9,2,single,42,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",19,fixed,,,,
four_rooms_9,2,single,53,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",20,fixed,,,,
four_rooms_9,2,single,58,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",21,fixed,,,,
four_rooms_9,2,single,60,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",22,fixed,,,,
four_rooms_9,2,single,63,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",23,fixed,,,,
four_rooms_9,2,single,64,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",24,fixed,,,,
four_rooms_9,0,,,,,,,,,,,,,,,,fixed,junction,26,77.72630619236912,1
four_rooms_9,0,,,,,,,,,,,,,,,,fixed,bottleneck,26,55.538411782468955,1
four_rooms_9,1,,,,,,,,,,,,,,,,fixed,junction,25,89.5417742528467,9
four_rooms_9,1,,,,,,,,,,,,,,,,fixed,bottleneck,25,55.39693925218464,29
four_rooms_9,2,,,,,,,,,,,,,,,,fixed,junction,24,134.45939018070771,2
four_rooms_9,2,,,,,,,,,,,,,,,,fixed,bottleneck,24,71.52028455141769,29
four_rooms_9,0,mean,1,2,28,2,66.63235898741904,36.197044056604675,30.435314930814364,7.044394119358445,236.43812532715646,30.435314930814364,33.005172101140666,27.865457760488063,"{""bottleneck"": {""after_bits"": 27.672954021980892, ""before_bits"": 55.538411782468955, ""delta_bits"": 27.865457760488063, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 44.72113409122846, ""before_bits"": 77.72630619236912, ""delta_bits"": 33.005172101140666, ""rate_delta"": 7.044394119358445}}",1,fixed,,,,
four_rooms_9,0,mean,26,2,28,2,66.63235898741904,55.049397603920696,11.582961383498343,7.044394119358445,85.6192969486283,11.582961383498347,23.165922766996694,0.0,"{""bottleneck"": {""after_bits"": 32.37248901547226, ""before_bits"": 55.538411782468955, ""delta_bits"": 23.165922766996694, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",2,fixed,,,,
four_rooms_9,0,mean,38,2,28,2,66.63235898741904,55.18763189147019,11.44472709594885,7.044394119358445,84.51342264823235,11.444727095948846,22.88945419189769,0.0,"{""bottleneck"": {""after_bits"": 32.648957590571264, ""before_bits"": 55.538411782468955, ""delta_bits"": 22.88945419189769, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",3,fixed,,,,
four_rooms_9,0,mean,29,2,28,2,66.63235898741904,55.18763189147946,11.444727095939577,7.044394119358445,84.51342264815817,11.444727095939577,22.889454191879153,0.0,"{""bottleneck"": {""after_bits"": 32.6489575905898, ""before_bits"": 55.538411782468955, ""delta_bits"": 22.889454191879153, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",4,fixed,,,,
four_rooms_9,0,mean,28,2,28,2,66.63235898741904,55.68788854839734,10.9444704390217,7.044394119358445,80.51136939281515,10.944470439021703,21.888940878043407,0.0,"{""bottleneck"": {""after_bits"": 33.64947090442555, ""before_bits"": 55.538411782468955, ""delta_bits"": 21.888940878043407, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",5,fixed,,,,
four_rooms_9,0,mean,39,2,28,2,66.63235898741904,55.68788854839994,10.9444704390191,7.044394119358445,80.51136939279435,10.944470439019097,21.888940878038195,0.0,"{""bottleneck"": {""after_bits"": 33.64947090443076, ""before_bits"": 55.538411782468955, ""delta_bits"": 21.888940878038195, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",6,fixed,,,,
four_rooms_9,0,mean,2,2,28,2,66.63235898741904,56.17708727038358,10.455271717035458,7.044394119358445,76.59777961692522,10.45527171703546,20.91054343407092,0.0,"{""bottleneck"": {""after_bits"": 34.62786834839804, ""before_bits"": 55.538411782468955, ""delta_bits"": 20.91054343407092, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",7,fixed,,,,
four_rooms_9,0,mean,3,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",8,fixed,,,,
four_rooms_9,0,mean,4,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",9,fixed,,,,
four_rooms_9,0,mean,7,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",10,fixed,,,,
four_rooms_9,0,mean,9,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",11,fixed,,,,
four_rooms_9,0,mean,14,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",12,fixed,,,,
four_rooms_9,0,mean,19,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",13,fixed,,,,
four_rooms_9,0,mean,20,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",14,fixed,,,,
four_rooms_9,0,mean,21,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",15,fixed,,,,
four_rooms_9,0,mean,25,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",16,fixed,,,,
four_rooms_9,0,mean,32,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",17,fixed,,,,
four_rooms_9,0,mean,35,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",18,fixed,,,,
four_rooms_9,0,mean,37,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",19,fixed,,,,
four_rooms_9,0,mean,40,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",20,fixed,,,,
four_rooms_9,0,mean,42,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",21,fixed,,,,
four_rooms_9,0,mean,53,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",22,fixed,,,,
four_rooms_9,0,mean,58,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",23,fixed,,,,
four_rooms_9,0,mean,60,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",24,fixed,,,,
four_rooms_9,0,mean,63,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",25,fixed,,,,
four_rooms_9,0,mean,64,2,28,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",26,fixed,,,,
four_rooms_9,1,mean,29,3,28,2,72.46935675251567,66.39037314169717,6.078983610818497,7.10733031374958,41.5245385727984,6.078983610818495,12.15796722163699,0.0,"{""bottleneck"": {""after_bits"": 43.23897203054764, ""before_bits"": 55.39693925218464, ""delta_bits"": 12.15796722163699, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",1,fixed,,,,
four_rooms_9,1,mean,2,3,28,2,72.46935675251567,66.5353135380075,5.934043214508165,7.10733031374958,40.36501540231574,5.934043214508172,10.842995448096108,1.0250909809202353,"{""bottleneck"": {""after_bits"": 44.55394380408853, ""before_bits"": 55.39693925218464, ""delta_bits"": 10.842995448096108, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 88.51668327192645, ""before_bits"": 89.5417742528467, ""delta_bits"": 1.0250909809202353, ""rate_delta"": 7.10733031374958}}",2,fixed,,,,
