option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_004_to_002,50,"(5, 11)",24,"(3, 5)",8.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,40,"(4, 11)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,3
fb_000_to_003,0,"(1, 1)",26,"(3, 7)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,3
fb_001_to_003,4,"(1, 5)",26,"(3, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,3
fb_002_to_003,24,"(3, 5)",26,"(3, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,3
fb_004_to_003,50,"(5, 11)",26,"(3, 7)",6.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,40,"(4, 11)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,3
fb_000_to_004,0,"(1, 1)",50,"(5, 11)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,3
fb_001_to_004,4,"(1, 5)",50,"(5, 11)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,3
fb_002_to_004,24,"(3, 5)",50,"(5, 11)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,3
fb_003_to_004,26,"(3, 7)",50,"(5, 11)",6.0,True,True,1.0,0.0,0.0,,,0.0,1.1247528250588064,48,"(5, 9)",0.5623764125294032,1.012851996714,39.86313713864835,3.5975998356999996,0.8329720049289999,1.0,4.430571840629,13.236855235775089,6.8482951487782024,0.6461670992645405,1.0,0.5714285714285714,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,46,"(5, 7)",1.0,-5.567599835699999,four_rooms,0.0,3
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,-0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.345542092546036e-16,1.161450846760511e-16,0.0,0.0,11.57212408464641,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-3.823573,four_rooms,0.0,4
fb_002_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_003_to_000,26,"(3, 7)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_004_to_000,46,"(5, 7)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_005_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,40,"(4, 11)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,-0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.345542092546036e-16,1.161450846760511e-16,0.0,0.0,11.57212408464641,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-3.823573,four_rooms,0.0,4
fb_002_to_001,24,"(3, 5)",4,"(1, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_003_to_001,26,"(3, 7)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_004_to_001,46,"(5, 7)",4,"(1, 5)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_005_to_001,50,"(5, 11)",4,"(1, 5)",10.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,40,"(4, 11)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_000_to_002,0,"(1, 1)",24,"(3, 5)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_001_to_002,4,"(1, 5)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_003_to_002,26,"(3, 7)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_004_to_002,46,"(5, 7)",24,"(3, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_005_to_002,50,"(5, 11)",24,"(3, 5)",8.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,40,"(4, 11)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_000_to_003,0,"(1, 1)",26,"(3, 7)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_001_to_003,4,"(1, 5)",26,"(3, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_002_to_003,24,"(3, 5)",26,"(3, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_004_to_003,46,"(5, 7)",26,"(3, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_005_to_003,50,"(5, 11)",26,"(3, 7)",6.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,40,"(4, 11)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_000_to_004,0,"(1, 1)",46,"(5, 7)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_001_to_004,4,"(1, 5)",46,"(5, 7)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_002_to_004,24,"(3, 5)",46,"(5, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_003_to_004,26,"(3, 7)",46,"(5, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_005_to_004,50,"(5, 11)",46,"(5, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,1.2329439104767141,49,"(5, 10)",0.6352433976385771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-3.8235729999999997,four_rooms,0.0,4
fb_000_to_005,0,"(1, 1)",50,"(5, 11)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8329720049289999,5.567599835699998,6.0,6.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-5.567599835699999,four_rooms,0.0,4
fb_001_to_005,4,"(1, 5)",50,"(5, 11)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_002_to_005,24,"(3, 5)",50,"(5, 11)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_003_to_005,26,"(3, 7)",50,"(5, 11)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-1.97,four_rooms,0.0,4
fb_004_to_005,46,"(5, 7)",50,"(5, 11)",4.0,True,True,1.0,0.0,0.0,,,0.0,1.1954010256762744,48,"(5, 9)",0.5977005128381372,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57212408464641,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5,"(1, 7)",0.0,-3.8235729999999997,four_rooms,0.0,4
fb_001_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,4.309620929135694,63,"(6, 19)",0.97,1.345481558749936,39.86313713864835,20.229077937496825,0.3340276618750948,1.0,20.56310559937192,27.64418403674189,1.869875317620389,0.9112575754026055,1.0,0.918918918918919,22.199077937496824,0.3340276618750948,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,57,"(5, 19)",1.0,-22.199077937496824,maze,0.0,0
fb_000_to_001,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,2.0661504858253283,77,"(7, 16)",0.34435841430422154,1.3454815587499362,39.86313713864835,20.22907793749683,0.33402766187509486,1.0,20.563105599371923,27.644184036741898,1.8698753176203895,0.9112575754026057,1.0,0.918918918918919,22.199077937496824,0.33402766187509486,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,23,"(3, 1)",1.0,-22.199077937496824,maze,0.0,0
fb_001_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,2.579389870481129,56,"(5, 18)",0.9126729999999998,1.3314942169730428,39.86313713864835,19.52971084865217,0.3550086745404345,1.0,19.884719523192604,27.41057608326272,1.9143853113550462,0.9083708607121339,1.0,0.9142857142857143,22.199077937496824,0.3550086745404345,21.499710848652164,34.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,55,"(5, 17)",1.0,-21.49971084865217,maze,0.0,1
fb_002_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,1
fb_000_to_001,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,1.0330752429126644,56,"(5, 18)",0.3443584143042215,1.238815566973043,39.86313713864835,17.676137848652168,0.35500867454043455,1.0,18.031146523192604,25.55700308326272,1.784929698530804,0.8221570035561806,1.0,0.8571428571428571,22.199077937496824,0.35500867454043455,21.49971084865216,34.0,4.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-21.499710848652168,maze,0.0,1
fb_002_to_001,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,1
fb_000_to_002,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,2.0661504858253283,77,"(7, 16)",0.34435841430422154,1.3454815587499362,39.86313713864835,20.22907793749683,0.33402766187509486,1.0,20.563105599371923,27.644184036741898,1.8698753176203895,0.9112575754026057,1.0,0.918918918918919,22.199077937496824,0.33402766187509486,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,23,"(3, 1)",1.0,-22.199077937496824,maze,0.0,1
fb_001_to_002,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,1
fb_001_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,1.3166282994718281,39.86313713864835,18.786414973591423,0.3773075507922569,1.0,19.16372252438368,27.162294700034778,1.9649790363502813,0.9050895830273946,1.0,0.9090909090909091,22.199077937496824,0.3773075507922569,20.756414973591415,32.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,35,"(3, 17)",1.0,-20.756414973591422,maze,0.0,2
fb_002_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
fb_003_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
fb_000_to_001,0,"(1, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.3443584143042213,41,"(4, 17)",0.3443584143042213,1.2239496494718283,39.86313713864835,16.932841973591422,0.37730755079225703,1.0,17.31014952438368,25.308721700034777,1.830887564051358,0.8157883716978698,1.0,0.8484848484848485,22.199077937496824,0.37730755079225703,20.756414973591415,32.0,4.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-20.756414973591422,maze,0.0,2
fb_002_to_001,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
fb_003_to_001,80,"(7, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
fb_000_to_002,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.3443584143042213,41,"(4, 17)",0.3443584143042213,1.2239496494718283,39.86313713864835,16.932841973591422,0.37730755079225703,1.0,17.31014952438368,25.308721700034777,1.830887564051358,0.8157883716978698,1.0,0.8484848484848485,22.199077937496824,0.37730755079225703,20.756414973591415,32.0,4.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-20.756414973591422,maze,0.0,2
fb_001_to_002,55,"(5, 17)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
fb_003_to_002,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
fb_000_to_003,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,2.0661504858253283,77,"(7, 16)",0.34435841430422154,1.3454815587499362,39.86313713864835,20.22907793749683,0.33402766187509486,1.0,20.563105599371923,27.644184036741898,1.8698753176203895,0.9112575754026057,1.0,0.918918918918919,22.199077937496824,0.33402766187509486,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,0.0,0.0,1.0,0.9409,23,"(3, 1)",1.0,-22.199077937496828,maze,0.0,2
fb_001_to_003,55,"(5, 17)",80,"(7, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,2
